WebAppID,CategoryID,Subject,MainText,Rating,Remarks
99,4,rating,Great app,5,M_2519 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Nice	Cool,4,M_2520 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Love it	I love this app!! It lets me edit my pics anyway I want and share them easily!! Definitely a 5 star app!!!,5,M_2521 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Super app	I really like it,5,M_2522 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent	Great app I have ever used,5,M_2523 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Ayeee	This app is awesome,5,M_2524 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Really good	Glad downloaded,5,M_2525 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Perfect!	Love This So Much!,5,M_2526 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent app	Best photography app till date!!!! ),5,M_2527 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,p	p,4,M_2528 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Like it	Great app,5,M_2529 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Yes	Awesome,5,M_2530 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Nice	I love this aap,5,M_2531 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Best	Great,5,M_2532 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Ok	Ok,3,M_2533 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,DJ	super,4,M_2534 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent	Love it,5,M_2535 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,milla	super,5,M_2536 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Wow	Awsome!!!,5,M_2537 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent	Cool,5,M_2538 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Wow	Love this app,5,M_2539 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good	Nice edithing photo,5,M_2540 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome	I love this app,5,M_2541 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Very good	Fav app  Only bad thing is all the fakes Not good,5,M_2542 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,The best yo	      (^_^)',5,M_2544 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Straight	Straight,4,M_2545 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Goood	Very good aap,4,M_2546 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,	Nice,2,M_2547 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good	I like this app lets u do fun stuff with ur pics,4,M_2548 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,god	good,5,M_2549 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Picsart	An awesome and Helpful photo editor ?,5,M_2550 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Niceee	It perfects,3,M_2551 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Out of words	Excellent app out of words just got to say sira ee laata,5,M_2552 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Cool	This app Is good running my iPhone ,4,M_2553 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,April	I really luv diz appgreat effects on ur pic,5,M_2554 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Samsung galaxy s duos 2	Excellent app ever Thanks devoloper,5,M_2555 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Wow	Owsum app,5,M_2556 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Super	Gd apps,5,M_2557 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Nice	Nice must try,5,M_2558 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,?Lovely?	Im creazy abt dis apps So many edditng apps here but this is only one,5,M_2559 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Amazing!!	Fantastic editor!,5,M_2560 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Useful app	I love this app ),4,M_2561 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,On point	iteedoe,5,M_2562 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,v	awesome app,5,M_2563 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,It's really good 	I love it!!! ,4,M_2564 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,The Best!	I absolutely love the app! I use it all the time I recommend this to anyone!(,5,M_2565 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Exellent	Nice t use and its very easy,5,M_2566 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good app	I love this app its awesome,5,M_2567 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Luvvvvvv it	OMG I LOVE IT LOVE LOV LO L LU LUV LUV I LUV IT,5,M_2568 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,2 thumbs up	Good,5,M_2569 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,G	G,5,M_2570 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,A really	Good app,5,M_2571 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Nice	Nice,5,M_2572 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Very good	??,5,M_2573 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,This is awesome,5,M_2574 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Amazing!!!!	It's an awesome app I say you all download it,5,M_2575 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good	Good,5,M_2576 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Kiran	Best photo editor app,5,M_2577 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,A	Awesome,5,M_2578 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Cool	Fantastic,5,M_2579 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Samsung galaxy s4	Awesome,5,M_2580 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Photo photo photo	Love them photos,5,M_2581 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,jst osm	really awsm app!!! jst love diz,5,M_2582 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,galaxy pocket	excellent application allover,5,M_2583 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Nothing	I Wanna Try This,5,M_2584 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,great	needs more features and hope u will advance to videos,5,M_2585 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Editing	I love it,5,M_2586 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Superb	Best app I had ever Seen,5,M_2587 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,gud	fine,4,M_2588 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Gd	Nice,5,M_2589 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Done	Best Photoshop I have ever used,5,M_2590 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,(	I love it ! It's so easy to work with ((,5,M_2591 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent App	Excellent App you dont need anything else,5,M_2592 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love	where are the colors of the textfonts? they disappeared,4,M_2593 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Cool	I like it Just a bit slow,5,M_2594 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love this because it's a fun way to express yourself! D	(((( !!!,3,M_2595 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,V Good nd interesting Application for all	V Interesting,4,M_2596 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome	Great achievement,5,M_2597 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent	But need to add some more features,5,M_2598 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,It sucks	I was trying to do something so simple and I cant figure out anything Have no idea how the other ratings are so good,1,M_2599 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"PicsArt	This is my favorite editing app! And it's free! Runs super smooth on my Galaxy III Keep up the great work! Now using on my Nexus 5, still awesome! ?",5,M_2600 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Luv it	Great,5,M_2601 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,?	cool,5,M_2602 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Obviously it's good if I gave it 5 starts	I use this app to edit all my pictures I love this app so much!!,5,M_2603 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Udayani	I love this app ,5,M_2604 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I like it	This app is so amazing,5,M_2605 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I used this app on my lil brother's phone  and I loved it	I just installed it so if it suits me too I would be back to crown it up to five stars ?A??,3,M_2606 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Cool	(,5,M_2607 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Best app so far	I love that u can edit and make it ur own that's cool,5,M_2608 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome app!!	Works perfectly for all of my pictures!,5,M_2609 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,AWESOME and amazing!	It's so cool! I LOVE it!,5,M_2610 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Must download	Easy good,5,M_2611 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,l love it	its  better  then others,4,M_2612 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome	Lv ths app,5,M_2613 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"I like it	It's an wonderful software, mindblowingI just love to use it, very uivery muchjust like it",5,M_2614 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,!!!!!	Awesome,5,M_2615 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,love	I know the hype is with the instagram release but this feature rich app blows it out of the water,5,M_2616 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Satisfactory	I think its better than other pics edit app#Thumbs up guys,4,M_2617 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I believe pics art gives you the opportunity t adventurer	It's good,5,M_2618 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"luv it	simple and fast, but pls add more clip art and so sticker",4,M_2619 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good	N,5,M_2620 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,AWESOME	Great editing photo apk,5,M_2621 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Sweeeet	The best picture editor I have got,5,M_2622 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Long time	I've had this for a long time and I always go back to using it It has most of ur basics,5,M_2623 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,A good app	It's a good app but needs improvement,4,M_2624 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Its superb	Amazing app,5,M_2625 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Fab	Gd,4,M_2626 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good apps	Ok,5,M_2627 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,So freaking awsom	Best app i aver had,5,M_2628 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Wawwww	Nice,5,M_2629 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good	Amazing,5,M_2630 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Exclusive	Awesome app experience,5,M_2631 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,i think best	gud,4,M_2632 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Supern	Suppppppppppppper,5,M_2633 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Ok laa	Ok laaa,4,M_2634 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Great	Awesome,4,M_2635 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good	Best,5,M_2636 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I jux can't stop using this app	Excellently perfect,5,M_2637 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent work	The best App in category by far  You can do almost everything Congratulations Devs,5,M_2638 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Amazing	Nice,5,M_2639 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Ganesh lg p350	Great app,5,M_2640 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Wonderful Just like original	Really Greatest experiencedday by day excellent,5,M_2641 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Maricela loves	I like this app Love mah bad,5,M_2642 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Fantastic	Good programme,4,M_2643 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Best gr8	Like it nice good job plz add more frame for free pack,5,M_2644 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,love It	I Love This App,5,M_2645 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Good job	Good app,5,M_2646 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Wow Factor	Initially I did not set my eyes on this wonderful app  however, the other day, I tried my hand at this app by chance to juggle, and the experience was amazing I am now addicted to your app Keep improving, and keep on improving Bravo",4,M_2647 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Amazing	One of the best photo editor!!!  loved it! &lt3,4,M_2648 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Excellent	Good aap for nice creativity,  m using always for my good photos",5,M_2649 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent	Its nice easy to use,5,M_2650 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Awesome	Simply superb  good wok,5,M_2651 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Hmm	Nice app,5,M_2652 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,"Best one yet	Love this app Haven't found one better, and I've looked!",5,M_2653 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,My favourite!	This is the best photo app!!! ???,5,M_2654 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Excellent	Loved,5,M_2655 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,Jude	Its gd app,5,M_2656 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,4	not bad,4,M_2657 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,I love this	Very good game,5,M_2658 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,very good	i love mariah carey,5,M_2659 AppID: Not stated Src: RE2014_app_and_play_store_apps
