99_5836_4,Great game messed up with payments,This is a finely crafted bubble shooter with great graphics cute characters and fun gameplay that merits 4 or 5 stars HOWEVER that is all cancelled out by trying to make you pay real money in order to keep playing I believe it's 5 turns a day you get for free so if you lose 5 times you have to either wait a specific amount of time or pay money to keep playing This breaks up the gameplay because I refuse to make in game payments of this sort I HATE this type of payment system I would much rather buy the game up front for 1 2 or even 3 If that option becomes available I would definitely buy this game 
99_5837_4,Nice,Good job
99_5838_4,Very very nice,Wonderful
99_5839_4,Cool,Like it
99_5840_4,Can't get through a day without it,I don't even know how I lived life without this app
99_5841_4,Great game,Just finished the demo and it was great powerful
99_5842_4,Simple and Organized,Needs a cloud sync feature And subcategories
99_5843_4,Works Great For Me,Flawless operation ZERO problems Easy to use almost effortless New auto upload of photos and videos is a great useful addition Customer support is second to none when I did have a question support answered it before two hours had passed 
99_5844_4,Need Spam Feature,Love this app Can you please integrate a spam filter feature so I can select and identify senders from which I no longer wish to receive emails
99_5845_4,Simple intuitive Fun,Great gadget
99_5846_4,Awesome app ,Does everything you would hope it would do well I wish I could email documents from Dropbox as attachments not as links
99_5847_4,Pretty swag app,It works 
99_5848_4,Talk,Extremely useful app 
99_5849_4,Cool ,Awsome but cant do the powerpoint stuff i want to not the apps fault though
99_5850_4,Great App,Never crashed works as expected
99_5851_4,LOVE LOVE LOVE ,I can't imagine college without this app
99_5852_4,Think before you release updates ,How do you move files within existing folders The world may never know Great fast app But moving files is a necessity
99_5853_4,,Faster
99_5854_4,Day One Journalling,Reviewed by EasyJournaling Com Loved it from Day One
99_5855_4,Finnally ,Beautiful app Thanks Dropbox for keeping my porn safe HAHAHAH jk 
99_5856_4,Very useful,Nice design refresh Looks great I love this app Dropbox totally saved me at work I had to email a bunch of large files and the work email system wouldn't take it Dropbox worked flawlessly Not only did they get links to download the files but they could also view content right in their web browser PDFs Word docs and videos all were viewable in the browser for them It made presentations a breeze I now use Dropbox for personal use too Love it
99_5857_4,I actually use it,Cool app and now sync to desktop app
99_5858_4,Best yet,Its useful 
99_5859_4,Best,It helped me alot thanks
99_5860_4,Good app,Cant think of any specific complaints but there is always room for a more robust interface
99_5861_4,Needs fixing,Love the service but annotations on PDFs have disappeared from Dropbox since iOS 7 update Need these back please
99_5862_4,Good,Very useful I don't have iOS 7 so I don't really have any compatibility issues Shame I can't view animated gif files though
99_5863_4,Everything,With you 
99_5864_4,great,really great
99_5865_4,NSA puppet,Download this app if you want to get spied on 
99_5866_4,MediaFire is Better,Dropbox is ok But MediaFires 10GB is much better than 2GB
99_5867_4,Best App Ever,Best App Ever
99_5868_4,Noah,Got this for minecraft
99_5870_4,goood,goooood
99_5871_4,MCPE maps and mods,How do I get MCPE maps and mods Without iexplorer or any other fake website to get your money
99_5872_4,The perfect app,This app is perfect next to ibook it is the most used app on my iPad s The only thing I can think of to make it better would be the ability to display long file names I use it as a repository for ebooks any many times have to download 3 or 4 books to find the correct one in a series Thanks for this great app 
99_5873_4,Soo Good ,This app is the best utility Very needed I would suggest you to have at least 5 GB of space
99_5874_4,Must have ,If you do not own this app your life must be so much tougher Enough said
99_5875_4,Love it,It's great useful app that's always there when I need it Enough said
99_5876_4,Zip file please,I like this app i just reallyy wish it could support zip files as well if that was changed i would so give it a 5star rating 
99_5877_4,Help ,I don't really know how to created the file like a word document or something
99_5878_4,Works for me,Great companion to the desktop version Nice for viewing but not so great for making updates
99_5879_4,It's doing fine,This app has been go so far for me On my iPod touch 4 generation I has done so much in so little of time Little than 30 seconds it had my account created and pictures uploading on there Although I am looking in to this I trust this will keep mine and your apple devices' apps music photos videos and so on safe with all your personal files 
99_5880_4,I don't understand the bad reviews ,I have used the Dropbox app for a long time with no serious issues Sure there are glitches once in awhile but usually runs very smoothly I have it uploading my photos which it does consistently well and syncing docs I need No problems here not sure what the bad reviews are about
99_5881_4,Very Good,The app greatly enhances the capability of the iPad by making it truly portable You are able to access your materials on all of your devices share with others either for the purpose of collaboration or simply dispersing information Both are very useful in the world of education 
99_5882_4,Dropbox,Dropbox is the smart invention I love it
99_5883_4,drop box sync,I have no idea how to get drop box files to sync with the iPhone or iPad
99_5884_4,fast and useful ,very convientent
99_5885_4,Dropbox,Pretty handy app
99_5886_4,Outstanding,Simple and intuitive
99_5887_4,Great ,Great application Wow 
99_5889_4,Use it all the time,Great app great for mobile teams
99_5890_4,Very useful,Not sure why people are complaining Clearly Dropbox limits its features due to the Apple developer license agreement If they wanted more indepth file system features it would have been added Don't blame Dropbox
99_5891_4,Easy to use ,I love the fact that its so easy to use and now my cel is working better than ever If you're still thinking to get this app don't think anymore download it now Thanks Dropbox 
99_5892_4,A must have app for college student ,A must have app for college student 
99_5894_4,,Definitely liking this app Use it all the time It would be really nice if it gives us 10gb free space 
99_5895_4,The best app,Thank you for your great work Dropbox 
99_5896_4,Way of using previous version,I just love using Dropbox But iOS 5 is required to use it How can I use it in iOS 41 
99_5897_4,Awesome,Gotta love Dropbox 
99_5898_4,It is important to have it,It is important to have it
99_5899_4,Files with Style,This app not only looks great but also provides excellent functionality Flash Drives are a thing of the past 
99_5900_4,Goood, mms 
99_5902_4,Good but,Very useful app Thank you If only I could see my filled in fields of the Word forms on it it would be awesome It is a pain and a hustle not to be able to Also I miss the old app logo new one is just so so Otherwise it is great
99_5903_4,Lego 24778990765788788,Download this app today
99_5904_4,One of the best apps ever,This is one app that I use every day
99_5905_4,Shrooms,iOS
99_5906_4,Indispensable ,This is an app that is relevant to everything I do I use it everyday My top 5 
99_5907_4,Owner Musikraft,My life just got easier Great application
99_5908_4,Its very helpful ,It's useful and helpful All my files and especially my photos are being synced FAST to my laptop This is the app that I've been looking for It's very convenient also to use
99_5909_4,Saved my photos ,I would've lost hundreds of photos if it wasn't for this app Thank you 
99_5910_4,Wow,Best app ever made for busy people Keeps up with everything and great app for people with jobs and hobbies that take up your time
99_5911_4,Great way to go paperless,Going paperless and this is working for me so far Great stuff Recommend
99_5912_4,Awesome ,I like to be organized and be able to customize things as well and with this app I think it does pretty good with both I would recommend it 
99_5913_4,Current Version Doesn't Work,Wait for the bugs to get fixed Better yet Look for an alternative app
99_5914_4,Great ap,Smooth
99_5915_4,Amazing ,Very useful
99_5916_4, Good,This is working so far
99_5917_4,Keeps life organized,Good product
99_5918_4,Useless no iPhone 3GS support,Update has bad UI and doesn't support all the 3GS iPhones that are still on contracts Delete and use apple notes instead
99_5919_4,Excellent Works great and very handy ,I like it a lot
99_5920_4,Dont Update,Is the badest UI i have ever seen Is very hard to use and no nice visual and no good to look I dont like at all Whats happen Evernote 
99_5921_4,Ever awesome,Can't think of a better app to keep my life straight
99_5922_4,Form and Function,Love the new interface Quick access to my most used notes and tags makes the app so much more quick The most beautiful app on my phone
99_5923_4,lost my notes ,this used to be a good appproduct important notes i took are gone can't recommend until they fix these major bugs 
99_5924_4,A case study in how to ruin a product,I am so disappointed to see the turn that the ios app has taken There's so much to dislike about this craptastic abomination that I'm not even going to try I'm a long time premium user and am seriously considering other options
99_5925_4,User unfriendly,Hard to use takes up big chunks of the screen trying to sell me crap
99_5926_4,Highly recommended,It's a app that you can do pretty much everything from making to do list to office papers It's great for people that are on the go and can store almost anything and have it in the palm of their hand
