Id,Subject,MainText,Text,TextTokens,TextTopics,TopicPercentages
99_4551_2,Problems Viewing PDF on iPad,I updated the dropbox app on my iPad and can't view any of my PDF files Viewing wasn't a problem before the update Help ,Problems Viewing PDF on iPad I updated the dropbox app on my iPad and can't view any of my PDF files Viewing wasn't a problem before the update Help,"['problem', 'PDF', 'iPad', 'dropbox', 'app', 'iPad', 'PDF', 'file', 'problem', 'update', 'help']","[138, 123]","[0.56648713, 0.35694993]"
99_4552_2,Please Help,Hi Fox would you help me out with my Fox News app It's as frozen as ice I can not even write to you except through this review This is the 1st time it's happened with Fox for me so I'm leaving 4 stars TY in advance I'm on an iPod 4 with wifi ,Please Help Hi Fox would you help me out with my Fox News app It's as frozen as ice I can not even write to you except through this review This is the 1st time it's happened with Fox for me so I'm leaving 4 stars TY in advance I'm on an iPod 4 with wifi,"['Fox', 'Fox', 'app', 'frozen', 'ice', 'review', '1st', 'time', 'Fox', '4', 'star', 'advance', '4']",[128],[0.86135036]
99_4553_2,Update 70,Since the new update Dropbox freezes and blanks when viewing files never did it before with the old os Really annoying to what was a good product Hope the powers that are responsible read this and provide a much needed fix,Update 70 Since the new update Dropbox freezes and blanks when viewing files never did it before with the old os Really annoying to what was a good product Hope the powers that are responsible read this and provide a much needed fix,"['Update', '70', 'new', 'update', 'Dropbox', 'freeze', 'blank', 'file', 'old', 'os', 'annoying', 'good', 'product', 'hope', 'power', 'responsible', 'read', 'fix']",[138],[0.95078886]
99_4554_2,Crashes,I just bought this last night I tried it this morning before showing my daughter and it crashes 3 seconds after I try and open it I unfortunately didn't read the reviews before I bought this as it sounds like this is happening to everyone I want my money back ,Crashes I just bought this last night I tried it this morning before showing my daughter and it crashes 3 seconds after I try and open it I unfortunately didn't read the reviews before I bought this as it sounds like this is happening to everyone I want my money back,"['crash', 'night', 'morning', 'daughter', 'second', 'review', 'money']",[111],[0.7566692]
99_4555_2,problem discovery,Ok app It is not updating since long I have been trying very much But it has gud to connect wid ur frnds,problem discovery Ok app It is not updating since long I have been trying very much But it has gud to connect wid ur frnds,"['problem', 'app', 'gud', 'frnd']",[171],[0.698517]
99_4556_2,Very Nice Indeed ,The only issue I had was one of the supplied sources crashing the program But there are many places to find the songs Awesome app ,Very Nice Indeed  The only issue I had was one of the supplied sources crashing the program But there are many places to find the songs Awesome app,"['issue', 'source', 'program', 'place', 'song', 'awesome', 'app']",[],[]
99_4557_2,problem discovery,Wish someone warned me before no spell check for Android not even the paid version ,problem discovery Wish someone warned me before no spell check for Android not even the paid version,"['problem', 'Wish', 'spell', 'check', 'version']",[183],[0.8430526]
99_4558_2,DO NOT BUY,I bought this app and the entire workout set for 60 The app did not work correctly so I deleted it and re installed it Now it wants me to pay another 60 to re download the workouts I have contacted the manufacturer twice and have not responded to my emails ,DO NOT BUY I bought this app and the entire workout set for 60 The app did not work correctly so I deleted it and re installed it Now it wants me to pay another 60 to re download the workouts I have contacted the manufacturer twice and have not responded to my emails,"['app', 'entire', 'workout', '60', 'app', '60', 'workout', 'manufacturer', 'email']",[169],[0.90638924]
99_4559_2,Froze on installing ,UPDATE 22113 New Update Same problem Installed update and froze up I can access through the 'open' option on dropbox App Store page but not through dropbox icon on phone page I deleted and reinstalled same thing I'm operating on the latest IOS for iPhone 4 Please fix,Froze on installing  UPDATE 22113 New Update Same problem Installed update and froze up I can access through the 'open' option on dropbox App Store page but not through dropbox icon on phone page I deleted and reinstalled same thing I'm operating on the latest IOS for iPhone 4 Please fix,"['UPDATE', 'Update', 'problem', 'update', 'open', 'option', 'dropbox', 'page', 'dropbox', 'icon', 'phone', 'page', 'thing', 'late']",[153],[0.85839367]
99_4560_2,problem discovery,Very good Fav app Only bad thing is all the fakes Not good,problem discovery Very good Fav app Only bad thing is all the fakes Not good,"['problem', 'good', 'app', 'bad', 'thing', 'fake', 'good']",[150],[0.6671751]
99_4561_2,Keeps crashing,Fix it How many times do I have to send you the crash report before you fix the app Until its fixed I dislike this app,Keeps crashing Fix it How many times do I have to send you the crash report before you fix the app Until its fixed I dislike this app,"['time', 'crash', 'report', 'app', 'app']",[158],[0.45443195]
99_4562_2,Guys ,Seriously I keep trying to get to one of my files but the app keeps crashing for some reason Please fix this Other than that you're doing an average job ,Guys  Seriously I keep trying to get to one of my files but the app keeps crashing for some reason Please fix this Other than that you're doing an average job,"['guy', 'file', 'app', 'reason', 'average', 'job']",[126],[0.8654608]
99_4563_2,problem discovery,Wtf I was happily pinning away when I got a msg telling I'd reached my pin limit Wtf Look if we are going to have limits of what I can pin then I am going to delete this app and my account That's just stupid Plz fix I love Pinterest but if I can't get the same quality of service I've been used towellwhat's the point,problem discovery Wtf I was happily pinning away when I got a msg telling I'd reached my pin limit Wtf Look if we are going to have limits of what I can pin then I am going to delete this app and my account That's just stupid Plz fix I love Pinterest but if I can't get the same quality of service I've been used towellwhat's the point,"['problem', 'Wtf', 'msg', 'pin', 'limit', 'Wtf', 'limit', 'app', 'account', 'stupid', 'fix', 'Pinterest', 'quality', 'service', 'point']",[104],[0.9414714]
