Id,OverallScore,Subject,MainText,SpamStatus,SubjectSpam,MainTextSpam
99_231403_4,10,rating,Cool Yoyo,0,0,0
99_231404_4,8,rating,Watsappyvvvrnr Two good,0,0,0
99_231405_4,10,rating,Love this Ths the bst app,0,0,0
99_231406_4,10,rating,God is good Believe,0,0,0
99_231407_4,10,rating,good GOodsoft,0,0,0
99_231408_4,10,rating,Simply super,0,0,0
99_231409_4,6,rating,Gd Good,0,0,0
99_231410_4,10,rating,Nice 2 keep in touch Nice 2 keep in touch vth friends,0,0,0
99_231411_4,8,rating,Nyc app Wonderful app ,0,0,0
99_231412_4,10,rating,Xperia c Awesome,0,0,0
99_231413_4,10,rating,Excellent The best,0,0,0
99_231414_4,10,rating,Good Very good,0,0,0
99_231415_4,10,rating,Great app Needs call service,0,0,1
99_231416_4,10,rating,Nice app Grt app connect with friends,0,0,0
99_231417_4,10,rating,Great app Very handy,0,0,0
99_231418_4,10,rating,Wow Awesome,0,0,0
99_231419_4,10,rating,Excellent Great,0,0,0
99_231420_4,10,rating,This is d cool apps forever,0,0,0
99_231421_4,10,rating,Best app Too gud,0,0,0
99_231422_4,10,rating,Watts up boys This is d best way to keep in touch with ur friends 24 hrs,0,0,0
99_231423_4,10,rating,Just nice app It was fine,0,0,0
99_231424_4,8,rating,Ral Good,0,0,0
99_231425_4,10,rating,Awesome I love this appit's so addictive ,0,0,0
99_231426_4,10,rating,Awesome I'M SO ADDICTED AHH,0,0,0
99_231427_4,10,rating,I love Pinterest Maybe a little too much But this app helps fuel my obsession so I love it too,0,0,0
99_231428_4,8,rating,Fun Love the creativity ,0,0,0
99_231429_4,10,rating,Love this app Love using this app to find fun foods and funny things to brighten up my day,0,0,0
99_231430_4,10,rating,Awesome I'm so addicted to pinterest ,0,0,0
99_231431_4,10,rating,Awesome Loving it Easy to use with good content,0,0,0
99_231432_4,10,rating,Love it Im supper hooked now looking for wedding dress and decorations for my moms wedding yaay excited,0,0,0
99_231433_4,10,rating, Great app Runs smoothly and gives you everything you expect from Pinterest,0,0,0
99_231434_4,10,rating,Just the greatest I LOVE pinterest I can spend hours and hours on it There is nothing I don't like about it ,0,0,0
99_231436_4,10,rating,Great I love it I can see anything ,0,0,0
99_231438_4,10,rating,Perfect Love this app,0,0,0
99_231439_4,6,rating,Sorry for the low score I love the great things you can find here But very discouraged when I go to do a something that I get advertisements for a ton of other stuff,0,0,0
99_231440_4,10,rating,Cool Good place to go if you need an idea for almost anything,0,0,0
99_231441_4,10,rating,Excellent Beautiful sharing of beautiful pictures ideas ideas Love Peace Thank you,0,0,0
99_231442_4,10,rating,Love it Love this app it's my favorite,0,0,0
99_231443_4,10,rating,Enjoy Love it Simple,0,0,0
99_231444_4,10,rating,Fun Enjoyed it ,0,0,0
99_231445_4,8,rating,Great Luv this app,0,0,0
99_231446_4,10,rating,Great Love pintrest And this app ,0,0,0
99_231447_4,10,rating,Good Good idea I dig it,0,0,0
99_231449_4,10,rating,Cool It made my pinning more interesting Keep up the good work ,0,0,0
99_231450_4,10,rating,The best I love it ,0,0,0
99_231451_4,10,rating,Love it I use this app way too much haha,0,0,0
99_231453_4,10,rating,Easy to use Not driven by advertising Always full of things that are interesting to me without chasing me or interrupting my enjoyment with endless advertising,0,0,0
99_231454_4,10,rating,Love it My friends I love this app ,0,0,0
99_231455_4,10,rating,Nice I love it ,0,0,0
99_231456_4,10,rating,5 star Always awesome ideas,0,0,0
99_231457_4,10,rating,Amazing Deserves ten stars ,0,0,0
99_231459_4,10,rating,Love it Great app Which there was a way to multi check pins When editing deleting or moving to another board rather than having to do it one at a time,0,0,0
99_231460_4,10,rating,Pinterest Pinterest test,0,0,0
99_231461_4,10,rating,Great I love pinterest and the mobile app is great I almost never have issues with pinterest,0,0,0
99_231462_4,10,rating,Fun relaxing time Just plain fun,0,0,0
99_231463_4,10,rating,Because it is,0,0,0
99_231464_4,10,rating,Amazing This is utterly addicting love it,0,0,0
99_231465_4,10,rating,Awesome Such a delight to use,0,0,0
99_231466_4,10,rating,great i love it,0,0,0
99_231467_4,10,rating,Awesome app Super easy to use Fantastic resources ,0,0,0
99_231468_4,10,rating,Awesome Awesome I absolutely love this app ,0,0,0
99_231469_4,10,rating,Great addicted ,0,0,0
99_231470_4,10,rating, This app finds everything ur lookin for Its amazing and its just what u want to c wen all else fails on google,0,0,0
99_231471_4,10,rating,Brilliant Love this app Samsung Galaxy S3 Mini,0,0,0
99_231472_4,10,rating,Excellent A great app,0,0,0
99_231473_4,10,rating,The best Pinterest it's my favorite app I check out several times a day and always find great ideas Thanks ,0,0,0
99_231474_4,10,rating,Cool I'd always heard about pinterest but I never really good into it at all because I didn't understand it I understand it now and it's really very fun to find things snag pin them Also pinning things from all over the internet,0,0,0
99_231475_4,10,rating,Love it Love it,0,0,0
99_231476_4,10,rating,I like I like it's verrryyy nice ,0,0,0
99_231477_4,10,rating, I love it a lot less messy and much convenient than a real bulletin board or scrapbook,0,0,0
99_231479_4,10,rating,Pinterest freak I'm addicted to pinterest,0,0,0
99_231480_4,8,rating,good excellent for photo GREAT,0,0,0
99_231481_4,10,rating,Pinterest I love this site,0,0,0
99_231482_4,10,rating,What an amazing app So many ideas and inspirations love it ,0,0,0
99_231483_4,10,rating,One Of My Favorite Apps I wasn't sure in the beginning But now I love spending time on Pinterest I have learned a lot and have developed new interests,0,0,0
99_231484_4,10,rating,Brilliant Good,0,0,0
99_231485_4,10,rating,I love it It's a place for me to see fandom stuff and funny photos,0,0,0
99_231486_4,10,rating,Love it You can search just about anything pin it and go back to it later,0,0,0
99_231487_4,10,rating,Love it Use it all the time,0,0,0
99_231488_4,10,rating,Very useful Enjoy using it,0,0,0
99_231489_4,10,rating,Inspiring Collecting your favorite things is fun to do as well as trying to express your likes and interests to others,0,0,0
99_231490_4,10,rating,Love What else can you say simply put this is a wonderful awesome app filled with awesomeness ,0,0,0
99_231491_4,10,rating,Yay Love it,0,0,0
99_231492_4,8,rating,Awesome Great,0,0,0
99_231493_4,10,rating,Love love love Pintrest uh maze ing ,0,0,0
99_231494_4,10,rating,Love love Great for everything Feeds my brain awesome ideas,0,0,0
99_231495_4,10,rating,Perfect Absolutely my favorite app ,0,0,0
99_231496_4,10,rating,Love on Pinterest Best app ever If you love cooking crafting fashion need cleaning or organizational ideas You will love this app Join now and Happy Pinning,0,0,0
99_231497_4,10,rating,Great Love this app ,0,0,0
99_231498_4,10,rating,Awesome There are billions of ideas to copy or take and add your own spin to it,0,0,0
99_231499_4,10,rating,Super useful From the fashion to the DIY anything you might need want to try is on here super super useful,0,0,0
99_231500_4,10,rating, It's so good ,0,0,0
99_231501_4,10,rating,Amazing IloveIttttt,0,0,0
99_231502_4,10,rating,Awesome Loving every second of it,0,0,0
99_231503_4,10,rating,I love this app Wow,0,0,0
99_231504_4,10,rating,Love it just bought a house I use this app for everything Its addictive ,0,0,0
99_231505_4,10,rating,Its awesome Its youre working,0,0,0
99_231506_4,8,rating,If you can't beat them join them Great place to find interesting images and to lose a few hours a day,0,0,0
99_231508_4,10,rating,Valuable and fun I learn so much have fun and it is totally addicting ,0,0,0
99_231509_4,10,rating,Great place There are so many varieties of options to go through on this site Nice to have access to all of it,0,0,0
99_231510_4,10,rating,love it super convenient having all of my recipes tips crafts diy at my fingertips ,0,0,0
99_231512_4,10,rating,Love it Good ideas and you can find whatever u need for any occasion,0,0,0
99_231513_4,10,rating,Addicted at times Love it ,0,0,0
99_231514_4,10,rating,Love it Great Thanks,0,0,0
99_231515_4,10,rating,Best App Ever Inspiration and ideas from around the globe,0,0,0
99_231516_4,10,rating,Awsome Awsome,0,0,0
99_231517_4,8,rating,Love it Keep up the good work,0,0,0
99_231518_4,10,rating,Perfect I love pinterest Pinterest helped me plan for my wedding ,0,0,0
99_231519_4,10,rating,I love it Easy to use,0,0,0
99_231520_4,8,rating,V good V good,0,0,0
99_231521_4,6,rating,I m really eexcited Can't wait to see what you have,0,0,0
99_231522_4,8,rating,Just great Full of interesting and funny things ,0,0,0
99_231523_4,10,rating,YES Best app since sliced bread,0,0,0
99_231524_4,10,rating,5star Love App,0,0,0
99_231526_4,10,rating,Nice app Raw,0,0,0
99_231527_4,8,rating,I love this app I use pinterest as my virtual closet XoxO,0,0,0
99_231528_4,10,rating,Love it Love pinterest ,0,0,0
99_231529_4,10,rating,Love it I use this app constantly,0,0,0
99_231530_4,8,rating,Great Ap Love this Ap it works great and I get all kinds of wonderful ideas from amazing People,0,0,0
99_231531_4,10,rating,Amazing app Love it D Fully like an online scrap board Awesome idea ,0,0,0
99_231532_4,10,rating,Great Totally awesome I am a pinterest addict sooo this is definitely a fantastic app ,0,0,0
99_231533_4,10,rating,Love it I am addicted ,0,0,0
99_231534_4,10,rating,So many ideas A network of inspiration ,0,0,0
99_231535_4,10,rating,Excellent for keeping visual ideas I really use this to keep recipes and fashion ideas but overall great app,0,0,0
99_231536_4,4,rating,Used to be great Now I cannot see anything from the people or boards I'm following Pretty frustrating,0,0,0
99_231538_4,10,rating,Love it I'm addicted to diy,0,0,0
99_231539_4,10,rating,Excellent Love it ,0,0,0
99_231541_4,10,rating,I'm addicted to this app Love it Getting this app is my best decision ever It's great ,0,0,0
99_231542_4,10,rating,Nice app Anything your looking 4 is here,0,0,0
99_231543_4,10,rating,In love Love to pin,0,0,0
99_231544_4,10,rating,Yay It's like having a little scrapbook in your pocket So much fun ,0,0,0
99_231545_4,10,rating,Absolutely addictive Amazing app don't know what I'd do without it now,0,0,0
99_231546_4,10,rating,Lovely app I love this app U can find anything,0,0,0
99_231547_4,10,rating, 3 3 3 love Love LOVE ,0,0,0
99_231548_4,8,rating,Love it Great app but a lot of repeated items,0,0,0
99_231549_4,10,rating,I love all the great things I find and the ease of pinning them ,0,0,0
99_231550_4,10,rating,Pinerest app I hope this works,0,0,0
99_231551_4,10,rating,Pinterest rocks A great place to chill I just love it ,0,0,0
99_231553_4,10,rating,Great This so is awesome great app that lets you share ideas and things you like,0,0,0
99_231554_4,8,rating,Some technical issues still need resolving Otherwise it's 1010,0,0,0
99_231556_4,8,rating,all in one spot From hair styles to do it yourself ideas fashion ideas to quotes It's all in one spot It's wonderful ,0,0,0
99_231557_4,10,rating,I'm back Pinning ,0,0,0
99_231558_4,10,rating,Love it One off my favorites go here all the time Great ideas for everything,0,0,0
99_231559_4,10,rating,Happy Girl At last Been waiting for this app And now i have it i am very pleased Much easier to navigate,0,0,0
99_231560_4,10,rating,Love it ,0,0,0
99_231561_4,10,rating,Love it Im obsessed with this app i go on it everydaythere are so many ideas on a budget things to keep me busy,0,0,0
99_231562_4,10,rating,Love it It's such a wonderful site I can find anything I want Love that it's so much easier to use on my phone now also,0,0,0
99_231563_4,10,rating,Great Luv it App works excellent No issues at all,0,0,0
99_231565_4,10,rating,Pinterest Luv this app This app is one of my favorite apps,0,0,0
99_231566_4,10,rating,Love it Very addicting you can get lost for houra ,0,0,0
99_231567_4,10,rating,Love love love this app Thanks,0,0,0
99_231568_4,10,rating,Perfect 3 I love this app so much so simple to use I adore it 3,0,0,0
99_231569_4,10,rating,Addictive I have to watch when I go on this as I can not get off ,0,0,0
99_231570_4,10,rating,Gr8 Gr8 ,0,0,0
99_231571_4,10,rating,Stacey Thanks you are awesome,0,0,0
99_231572_4,10,rating,Love it This is a great app and i,0,0,0
99_231573_4,10,rating,5 EXCELLENTE,0,0,0
99_231574_4,10,rating,Cannot stahp I never leave this site Ever,0,0,0
99_231575_4,10,rating,Love it Addictive and useful Just not enough hours in the day ,0,0,0
99_231576_4,10,rating,Pretty awesome Liked everything about it Wish there was a way to save some of the photos though,0,0,0
99_231577_4,10,rating,Love it Perfect and so easy to use,0,0,0
99_231579_4,10,rating,Awesome Love it for my kitchen and garden,0,0,0
99_231580_4,10,rating,Wonderful App Very addictive and a lot of fun Get to share some really cool pictures ideas jokes and recipes,0,0,0
99_231581_4,10,rating,Great ideas One of my fav apps,0,0,0
99_231582_4,10,rating,Stella Love it So addictive,0,0,0
99_231583_4,10,rating,Loved it I loved it but it took up way to much space,0,0,0
99_231584_4,10,rating,Very easy to use and very helpful So cool,0,0,0
99_231585_4,10,rating,Love pinning Very good app,0,0,0
99_231586_4,10,rating,Gud It helps to bring out creativity within us ,0,0,0
99_231587_4,10,rating,Great tool I use this to organize my life,0,0,0
99_231588_4,8,rating,Love pinterest App is okay,0,0,0
99_231589_4,8,rating,Love pinterest Love it only downside is the quality of the pictures are a lot lower on the app than the website when used on computers,0,0,0
99_231590_4,10,rating,The best site ever,0,0,0
99_231591_4,10,rating,Addicted,0,0,0
99_231592_4,10,rating,Love pinterest I'm addicted ,0,0,0
99_231593_4,10,rating,Amazed,0,0,0
99_231594_4,10,rating,Great app I am so addicted to pinning on my 20 boards,0,0,0
99_231595_4,10,rating,Amazing Love it,0,0,0
99_231596_4,10,rating,Best app ever Love it,0,0,0
99_231597_4,10,rating,Good application Thank you,0,0,0
99_231598_4,10,rating,So helpful Love love it ,0,0,0
99_231599_4,10,rating,Love it ,0,0,0
99_231600_4,10,rating,Abdolutely love,0,0,0
99_231601_4,10,rating,Niceapp Pin pin pin,0,0,0
99_231602_4,10,rating,I love this app and could not live without it,0,0,0
99_231604_4,10,rating,Awesome Love it from the gate If you're thinking rather you should or not Just do it You shall not be disappointed Big Brian Clearwater FL,0,0,0
99_231605_4,10,rating,Great sharing Love to be able to search and find exactly what I want Also makes preparing a menu easier It's awesome to have exactly what I have pinned all organized just for me ,0,0,0
99_231606_4,10,rating,I love it ,0,0,0
99_231607_4,10,rating,Good Easy to use,0,0,0
99_231609_4,10,rating,Jfk702 Great apps to share thought and pic,0,0,0
99_231610_4,10,rating,One of my favourite if not the favourite social networking sites Use it every day to find and store lots of interesting and lovely things,0,0,0
99_231611_4,10,rating,Awesomeness GR8 APP ,0,0,0
99_231612_4,10,rating,Very cool Very awesome I can look how to do my hair and painting nails u should all get this app,0,0,0
99_231613_4,10,rating,Love it ,0,0,0
99_231614_4,10,rating,Addicted Excellent place for a little bit of everything ,0,0,0
99_231615_4,10,rating,Inspirational,0,0,0
99_231617_4,10,rating,LOVE IT D,0,0,0
99_231618_4,10,rating,So addictive Love love love ,0,0,0
99_231619_4,10,rating,Addict I get on pinterest and suddenly an hour has disappeared,0,0,0
