Id,MainText,Subjectivity,Polarity
99_6057_4,As a very active traveller domestically and internationally this is my most used and most dependable app on my phone ,2.0,2.0
99_6058_4,Very user friendly Easy to use and easy to be directed Wished for a better gps function,2.0,2.0
99_6059_4,Enough said,2.0,2.0
99_6060_4,This is a useful app for the frequent traveler,2.0,2.0
99_6061_4,Trip advisor is full of the best trip app available If you're traveling without it you are not traveling right Grab this app and enjoy ann the hidden gems each city has to offer,2.0,2.0
99_6062_4,Please please do not put a back 'home' button at the top where people are used to hitting back No one is used to hitting 'back' at the bottom of the screen like that Seriously frustrating having to constantly re navigate to what I was just looking at due to the poor design,2.0,2.0
99_6063_4,Very good app ,2.0,2.0
99_6064_4,As good as it gets,2.0,2.0
99_6065_4,I absolutely love this app It is so helpful when traveling and also helpful at home to see what other people are saying about my favorite restaurants,2.0,2.0
99_6066_4,Wonderful for exploring new places and your own backyard,2.0,2.0
99_6067_4,Niiiice,2.0,2.0
99_6068_4,I use it every time I travel ,2.0,2.0
99_6069_4,I love this app very helpful,2.0,2.0
99_6070_4,The best travel site for planning your stay Good reviews by serious travelers,2.0,2.0
99_6071_4,Very happy with app highly recommend,2.0,2.0
99_6072_4,I like using trip advisor to look for restaurants in areas along with hotels I like the fact when there is a negative report the owner can rebuttal it online,2.0,2.0
99_6073_4,It's amazing,2.0,2.0
99_6074_4,My 'Go To' app for restaurant reviews For a serious foodie this app will help you to avoid the dogs in town and discover the real gems You can vote with your dollars and this app Gotta love the power of social media to reward the best and ignore the rest,2.0,2.0
99_6075_4,Use it all the time Great site and app,2.0,2.0
99_6076_4,What a great aop,2.0,2.0
99_6077_4,I use this all the time,2.0,2.0
99_6078_4,Best information,2.0,2.0
99_6079_4,It helped me all the way from coast to coast and around the globe Thank you team keep up the good work ,2.0,2.0
99_6080_4,Tripadvisor is the best friend for a nice trip It is real trustful I love tripadvisor ,2.0,2.0
99_6081_4,This app is so helpful I use it all the time ,2.0,2.0
99_6082_4,I am happy to add content to this App because I have found it to be one of the best out there,2.0,2.0
99_6083_4,Very good app,2.0,2.0
99_6084_4,Trip Advisor is a must when traveling if you want the best The best value hotel tour restaurant or just to know about an area,2.0,2.0
99_6085_4,The fact that you get all the info you need for your trip is the most important thing when traveling,2.0,2.0
99_6086_4,This is a great application with accurate information and advise It helped us during our west of the island vacation,2.0,2.0
99_6087_4,It's a wonderful app,2.0,2.0
99_6088_4,It is the best guide you need almost any where you go in the world,2.0,2.0
99_6089_4,Great app for planning,2.0,2.0
99_6090_4,I enjoy using trip advisor and would probably post more reviews if I could see a list and access my own reviews from the app,2.0,2.0
99_6091_4,Used it for our last vacation and were well prepared after reading all the reviews Map could use some upgrades But still great app,2.0,2.0
99_6092_4,The app could be easier to use but it has become an essential when traveling,2.0,2.0
99_6093_4,A pleasure to travel with,2.0,2.0
99_6094_4,My go to app when travelinglove it,2.0,2.0
99_6095_4,Gets things done for your travels,2.0,2.0
99_6096_4,Missing top 10 lists but overall great app,2.0,2.0
99_6097_4,Very helpful,2.0,2.0
99_6098_4,I have now travelled through the US and several European countries and don't know how I travelled without this It has taken the risk out of sight unseen hotels and restaurants and led to many memorable stories Yes the reviews aren't always spot on but 90 is a huge improvement Don't leave home without this,2.0,2.0
99_6099_4,Great app with valuable information,2.0,2.0
99_6100_4,This is a great site for the weary traveler Always bear in mind that opinions vary so read lots of reviews for a balanced assessment User friendly and chock full of good info,2.0,2.0
99_6101_4,Has traditional pub fine dining and a deck overlooking Tralee Bay Food the best on Dingle peninsula A very good experience,2.0,2.0
99_6102_4,Love the app All info available is just what is needed ,2.0,2.0
99_6103_4,Our best friend abroad,2.0,2.0
99_6104_4,This is what's needed so I don't waste my time and money going to places that have lousy food awful customer service,2.0,2.0
99_6105_4,Enjoyed our honeymoon at the bed breakfast for one night Had the pleasure to taste home made rhubarb pie and bought a jar of the home made rhubarb jam and a bottle of the orange liquor The host and hostess were delightful to meet and the location was charming,2.0,2.0
99_6106_4,Real reviews Small family owned Motels and restaurants are included,2.0,2.0
99_6107_4,If you're traveling it's a great app to have,2.0,2.0
99_6108_4,Nice app to find things you need when in an area you don't know,2.0,2.0
99_6109_4,Great for vacations and tours Love the app ,2.0,2.0
99_6110_4,I love the app I always check it before I make plans for my vacations ,2.0,2.0
99_6111_4,The trip advisor app is very easy to navigate and contains a wealth of information at your fingertips,2.0,2.0
99_6112_4,Get it NOW,2.0,2.0
99_6113_4,Love the Ap for travel Easy a d accessible,2.0,2.0
99_6114_4,Just new to appvery useful tool for locating mini weekend getaways,2.0,2.0
99_6115_4,Flight tickets are the best price i've seen so far but I do wish they would drop a bit here then People would buy them more Just saying other than that I like it,2.0,2.0
99_6116_4,If I don't take a look at this App I think about the place twice Great App and features Two thumbs up ,2.0,2.0
99_6117_4,Simply excellent,2.0,2.0
99_6118_4,I was hoping to replace Yelp and Foursquare with Trip Advisor Disappointed I won't be able to The deal breaker is you can't check in on a location,2.0,2.0
99_6119_4,Awesome Very helpful if you don't have time to research before you travel ,2.0,2.0
99_6120_4,This app is great for the novice traveler I just started a new position within my company that requires me to travel and I always refer to Trip Advisor for ratings on hotels and good places to get a hot meal I STRONGLY recommend this app ,2.0,2.0
99_6121_4,Bad results in the search,2.0,2.0
99_6122_4,My main traveling guide for wherever in the world I am,2.0,2.0
99_6123_4,I wouldn't even CONSIDER booking a hotel room without consulting this amazing app No where is there so much info And photos of where you are considering to stay,2.0,2.0
99_6124_4,It has a few minor flaws but I have to use this app while traveling Once I do I shall return with an update,2.0,2.0
99_6125_4,Road trip Use it every step of the way ,2.0,2.0
99_6126_4,I live in Costa Rica and using this app has helped me incredibly to find great new places A must have for people traveling ,2.0,2.0
99_6127_4,This application is very much help us tp plan our vacation no doubt tripadvisor always give best reference D,2.0,2.0
99_6128_4,Works as described Unlike most apps,2.0,2.0
99_6129_4,I have tried its info a couple of times and it always turns out very reliable Great service with this app Just give it a try,2.0,2.0
99_6130_4,Love traveling ,2.0,2.0
99_6131_4,By far the most helpful travel app around ,2.0,2.0
99_6132_4,It's really great to use trip advisor for the information of hotels all around the globe,2.0,2.0
99_6133_4,I find trip advisor the only way to travel Little secrets appear that can make it or break it when I travel The only war to travel ,2.0,2.0
99_6134_4,Great trip tool Thank you for the initiative,2.0,2.0
99_6135_4,Works fine,2.0,2.0
99_6136_4, awesome ,2.0,2.0
99_6137_4,I used it to plan ahead my stays for business or pleasure My wife got me into it Nice to used when you are looking for restaurants and or safe places to visits when I'm abroad I highly recommend to use it when overseas,2.0,2.0
99_6138_4,This is a great app I have found 2 great hotels in cities I was unfamiliar with Reviews are so helpful,2.0,2.0
99_6139_4,This App is like asking dozens of neighbors what they thought of a certain place they visited It's a must do on any trip planning,2.0,2.0
99_6140_4,Best helper in the world ,2.0,2.0
99_6141_4,Love TripAdvisor as a website and now as an app The interface is easy and I've never experienced a problem with the app and I review a lot ,2.0,2.0
99_6142_4,Great and resourceful app plus fun to plan ahead or dream a little,2.0,2.0
99_6143_4,It's great to sync my travel plans thoughts whims across my devices The user content is generally well done but often the extremes can pull it one way or another,2.0,2.0
99_6144_4,Great app just love it,2.0,2.0
99_6145_4,Just as good as web version just on thing missing There are no links to see websites of hotels restaurants activities etc,2.0,2.0
99_6146_4,So helpful ,2.0,2.0
99_6147_4,This App is one of the best ,2.0,2.0
99_6148_4,Super fast and gets all the great deals ,2.0,2.0
99_6149_4,Trip advisor takes the pain out of some bad choices made spontaneously Read the reviews first Perfect ap,2.0,2.0
99_6150_4,I'm enjoying it so far hopefully when it's time for me to go out and do stuff ifs worth using ,2.0,2.0
99_6151_4,Love this handy app,2.0,2.0
99_6152_4,i like it,2.0,2.0
99_6153_4,Wow what a disappointment Where is all my stuff Where are my reviews What's up with having to retype search criteria after I hit back Trip Advisor where did your awesomeness go Please start from scratch and redo the app ,2.0,2.0
99_6154_4,The title says it all I used it as guide for the last trip we took and it was right on time Very reliable and provided us with much needed information Need more information on golf courseswill use it on every trip we take,2.0,2.0
99_6155_4,We use this app all the time when traveling We have discovered fabulous restaurants in out of the way locations that we would otherwise have missed and have steered clear of unpleasant choices Best to use most recent reviews and look at overall score rather than relying on only one very bad or very good review,2.0,2.0
99_6156_4,We have used trip adviser on the web for many years I'm so very glad this mobile app works just as well,2.0,2.0
99_6157_4,A ,2.0,2.0
99_6158_4,Works great ,2.0,2.0
99_6159_4,Great app with great information,2.0,2.0
99_6160_4,The trip advisor app was EXTREMELY useful for our honeymoon in Puerto Rico We were unable to plan much ahead of time so the trip advisor app helped to guide us toward a great experience Thank you so much D,2.0,2.0
99_6161_4,Nicely put together bogland that it has tourist attraction not just food and hotels Love using this app,2.0,2.0
99_6162_4,Fast route to information culture and lots of fun ,2.0,2.0
99_6163_4,This app is grate for planning va kays and activities and restaurants awesome,2.0,2.0
99_6164_4,Great app that is very user friendly,2.0,2.0
99_6165_4,Very useful App for travelers I highly recommend it ,2.0,2.0
99_6166_4,Awesome app Love the things to do part ,2.0,2.0
99_6167_4,It is a great resource for searching and getting personnal feelings from visitors like us We always use for our travel plans,2.0,2.0
99_6168_4,I don't leave home without consulting this site,2.0,2.0
99_6169_4,Exc,2.0,2.0
99_6170_4,Great app to have ,2.0,2.0
99_6171_4,Me gustar a que tuviera m s filtros de b squeda Muchas veces no me encuentra los lugares,2.0,2.0
