FeedbackID,WebAppID,CategoryID,SubjectCleaned,MainTextCleaned,SubjectSpam,MainTextSpam,SpamStatus,Subjectivity,Polarity,TextTokens,Text
5954,99,4,Awesome,Love this app and Evernote Starting to put everything here Getting better all the time,2,2,2,2,2,"['awesome', 'Love', 'app', 'Evernote', 'Starting', 'get', 'better', 'time']",Awesome Love this app and Evernote Starting to put everything here Getting better all the time
5955,99,4,Great Program ,I love this program and use it every day for work and play,2,2,2,2,2,"['great', 'Program', 'love', 'program', 'use', 'day', 'work', 'play']",Great Program  I love this program and use it every day for work and play
5956,99,4,Love it,Good job and great job I love it,2,2,2,2,2,"['love', 'good', 'job', 'great', 'job', 'love']",Love it Good job and great job I love it
5957,99,4,EverNote,Simply Love it ,2,2,2,2,2,"['EverNote', 'simply', 'love']",EverNote Simply Love it
5958,99,4,Most frequently used app,I love Evernote and frankly don't know how I'd live without it I have it installed on my desktop iPhone and iPad It's a lifesaver For newbies you might not be sure how to use this app Head to their website and they have user guides which will give you some ideas Once you incorporate it you'll start seeing the value right away,0,0,0,2,2,"['frequently', 'app', 'love', 'Evernote', 'frankly', 'know', 'live', 'instal', 'desktop', 'iPhone', 'iPad', 'lifesaver', 'newbie', 'sure', 'use', 'app', 'Head', 'website', 'user', 'guide', 'idea', 'incorporate', 'start', 'see', 'value', 'right', 'away']",Most frequently used app I love Evernote and frankly don't know how I'd live without it I have it installed on my desktop iPhone and iPad It's a lifesaver For newbies you might not be sure how to use this app Head to their website and they have user guides which will give you some ideas Once you incorporate it you'll start seeing the value right away
5959,99,4,Great app ,I resisted using Evernote for some time while using other applications but decided to give it a try and have not regretted that decision While not perfect the totality of all of the functions makes it the best so far for me,2,2,2,2,2,"['great', 'app', 'resist', 'Evernote', 'time', 'application', 'decide', 'try', 'regret', 'decision', 'perfect', 'totality', 'function', 'make', 'good', 'far']",Great app  I resisted using Evernote for some time while using other applications but decided to give it a try and have not regretted that decision While not perfect the totality of all of the functions makes it the best so far for me
5960,99,4,very good,,3,3,3,3,3,['good'],very good
5961,99,4,Favorite App,This is one of my favorite apps ,2,2,2,2,2,"['favorite', 'App', 'favorite', 'app']",Favorite App This is one of my favorite apps
5962,99,4,Can not be removed ,This app will not down load or let me remove it Why ,2,2,2,2,2,"['remove', 'app', 'load', 'let', 'remove']",Can not be removed  This app will not down load or let me remove it Why
5963,99,4,Awesome,100 great One of my favorite productivity apps,2,2,2,2,2,"['awesome', '100', 'great', 'favorite', 'productivity', 'app']",Awesome 100 great One of my favorite productivity apps
5964,99,4,Don't want to remember waking life before Evernote,Would want to try and get anything done without it ever again Amazing,2,2,2,2,2,"['want', 'remember', 'wake', 'life', 'Evernote', 'want', 'try', 'amazing']",Don't want to remember waking life before Evernote Would want to try and get anything done without it ever again Amazing
5965,99,4,No More Random Notes,I'm an elementary school teacher and like having ALL my notes in one place I don't waste time trying to find ideas for lesson plans etc If Penultimate was available for my Kindle Fire I'd have all I need,2,2,2,2,2,"['random', 'note', 'elementary', 'school', 'teacher', 'like', 'have', 'note', 'place', 'waste', 'time', 'try', 'find', 'idea', 'lesson', 'plan', 'etc', 'Penultimate', 'available', 'Kindle', 'Fire', 'need']",No More Random Notes I'm an elementary school teacher and like having ALL my notes in one place I don't waste time trying to find ideas for lesson plans etc If Penultimate was available for my Kindle Fire I'd have all I need
5966,99,4,Can't live without,Great product ,2,2,2,2,2,"['live', 'great', 'product']",Can't live without Great product
5967,99,4,My most used app,I use Evernote for so many things Note taking Recording meetings to do lists web clipping reading PDFs and everything syncs to all devices i use Love the app It's must have for the iPhone and iPad and desktop PC or Mac ,2,2,2,2,2,"['app', 'use', 'Evernote', 'thing', 'note', 'take', 'record', 'meeting', 'list', 'web', 'clip', 'read', 'pdf', 'sync', 'device', 'use', 'love', 'app', 'iPhone', 'iPad', 'desktop', 'pc', 'Mac']",My most used app I use Evernote for so many things Note taking Recording meetings to do lists web clipping reading PDFs and everything syncs to all devices i use Love the app It's must have for the iPhone and iPad and desktop PC or Mac
5968,99,4,A Daily App,I use Evernote multiple times each day It helps keep my life organized and effective Great app ,2,2,2,2,2,"['Daily', 'App', 'use', 'Evernote', 'multiple', 'time', 'day', 'help', 'life', 'organize', 'effective', 'great', 'app']",A Daily App I use Evernote multiple times each day It helps keep my life organized and effective Great app
5969,99,4,Love it ,Have it with me everywhere all the time,2,2,2,2,2,"['love', 'time']",Love it  Have it with me everywhere all the time
5970,99,4,It's good,a very good app It's easy using,2,2,2,2,2,"['good', 'good', 'app', 'easy']",It's good a very good app It's easy using
5971,99,4,Good,Like it a lot,2,2,2,2,2,"['good', 'like']",Good Like it a lot
5972,99,4,Useful time saving,A essential for any tablet user or ANY entrepreneur It's capability and conveniences will make you wonder how you went without it or how you used the Notes function so long ,0,0,0,2,2,"['useful', 'time', 'save', 'essential', 'tablet', 'user', 'entrepreneur', 'capability', 'convenience', 'wonder', 'go', 'Notes', 'function', 'long']",Useful time saving A essential for any tablet user or ANY entrepreneur It's capability and conveniences will make you wonder how you went without it or how you used the Notes function so long
5973,99,4,Vital,I can't live w o it ,2,2,2,2,2,"['vital', 'live', 'o']",Vital I can't live w o it
5974,99,4,Excellent,Good notes app nicely organized and clean to edit and read Highly recommend,2,2,2,2,2,"['excellent', 'good', 'note', 'app', 'nicely', 'organize', 'clean', 'edit', 'read', 'highly', 'recommend']",Excellent Good notes app nicely organized and clean to edit and read Highly recommend
5975,99,4,Review,I love this app and use it daily as a journal,2,2,2,2,2,"['review', 'love', 'app', 'use', 'daily', 'journal']",Review I love this app and use it daily as a journal
5976,99,4,Love this,Great app This made life easy to capture family moments and saving for years to come I evaluated quite few and Evernote stand top on the list,0,0,0,2,2,"['love', 'great', 'app', 'life', 'easy', 'capture', 'family', 'moment', 'save', 'year', 'come', 'evaluate', 'Evernote', 'stand', 'list']",Love this Great app This made life easy to capture family moments and saving for years to come I evaluated quite few and Evernote stand top on the list
5977,99,4,Simple dependable excellent ,If you take notes this is a must have,2,2,2,2,2,"['simple', 'dependable', 'excellent', 'note']",Simple dependable excellent  If you take notes this is a must have
5978,99,4,GREAT ,Best app on my phone ,2,2,2,2,2,"['GREAT', 'good', 'app', 'phone']",GREAT  Best app on my phone
5979,99,4,Probably THE best note taking Application Available,As the title of this review states this is probably the very best note taking application available to the digital world Ever since I started to use it it has been wonderful Each time I think I understand all it does I find a newer cooler feature either on the Mac app or the iPadiPhone app I do a lot of research in grad school and this has been an amazing tool,0,0,0,2,2,"['probably', 'good', 'note', 'take', 'Application', 'available', 'title', 'review', 'state', 'probably', 'good', 'note', 'take', 'application', 'available', 'digital', 'world', 'start', 'use', 'wonderful', 'time', 'think', 'understand', 'find', 'new', 'cooler', 'feature', 'Mac', 'app', 'ipadiphone', 'app', 'research', 'grad', 'school', 'amazing', 'tool']",Probably THE best note taking Application Available As the title of this review states this is probably the very best note taking application available to the digital world Ever since I started to use it it has been wonderful Each time I think I understand all it does I find a newer cooler feature either on the Mac app or the iPadiPhone app I do a lot of research in grad school and this has been an amazing tool
5980,99,4,Good,Goodgood,2,2,2,2,2,"['good', 'Goodgood']",Good Goodgood
5981,99,4,Awesomeness,More Awesomeness,2,2,2,2,2,"['awesomeness', 'awesomeness']",Awesomeness More Awesomeness
5982,99,4,Life changing,Couldn't live without it,0,0,0,2,2,"['life', 'change', 'live']",Life changing Couldn't live without it
5983,99,4,Great App ,As a new Mom blogger writer grad student and full time professional I manage lots of details and this app helps to keep it all straight I love it Thank you ,2,2,2,2,2,"['great', 'App', 'new', 'Mom', 'blogger', 'writer', 'grad', 'student', 'time', 'professional', 'manage', 'lot', 'detail', 'app', 'help', 'straight', 'love', 'thank']",Great App  As a new Mom blogger writer grad student and full time professional I manage lots of details and this app helps to keep it all straight I love it Thank you
5984,99,4,100 ,Meeting my expectations so far ,2,2,2,2,2,"['100', 'meet', 'expectation', 'far']",100  Meeting my expectations so far
5985,99,4,Remember everything,Wonderful app ,2,2,2,2,2,"['remember', 'wonderful', 'app']",Remember everything Wonderful app
5986,99,4,Great app,Use Evernote all the time to keep track of my lifeawesome,2,2,2,2,2,"['great', 'app', 'Use', 'Evernote', 'time', 'track', 'lifeawesome']",Great app Use Evernote all the time to keep track of my lifeawesome
5987,99,4,REALTOR,I couldn't be happier with Evernote If it spit out gold coins some Would have problems with it I use it daily and each day I find a new way to use it Definitely an app to try and you'll find ways you can't live without it,0,0,0,2,2,"['REALTOR', 'happy', 'Evernote', 'spit', 'gold', 'coin', 'problem', 'use', 'daily', 'day', 'find', 'new', 'way', 'use', 'definitely', 'app', 'try', 'find', 'way', 'live']",REALTOR I couldn't be happier with Evernote If it spit out gold coins some Would have problems with it I use it daily and each day I find a new way to use it Definitely an app to try and you'll find ways you can't live without it
5988,99,4,Indispensable ,In just a few and simple words It is impossible for me to work without it It has became an indispensable tool for me,2,2,2,2,2,"['indispensable', 'simple', 'word', 'impossible', 'work', 'indispensable', 'tool']",Indispensable  In just a few and simple words It is impossible for me to work without it It has became an indispensable tool for me
